query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	alntmscore	qtmscore	ttmscore	prob
F3QYX7_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	C3J7W9_unreviewed_MACPF_domain-containing_protein_taxID_553175_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.041	24	22	1	48	71	17	39	2.660E+00	6.037E-01	1.642E-01	3.176E-01	0.009
F3QYX7_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A7W8ZN62_unreviewed_MACPF_domain-containing_protein_taxID_188932_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	0.074	54	32	4	52	101	22	61	1.340E+00	3.497E-01	1.959E-01	3.170E-01	0.009
F3QYX7_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A7U3Q5G7_unreviewed_MACPF_domain-containing_protein_taxID_2789740_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	0.227	22	17	0	1	22	1	22	4.444E+00	3.964E-01	1.466E-01	3.949E-01	0.008
F3QYX7_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A9E3K7K4_unreviewed_MACPF_domain-containing_protein_taxID_2202734_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.092	130	76	13	6	112	1	111	9.513E-01	1.728E-01	1.728E-01	1.694E-01	0.007
F3QYX7_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A925UE49_unreviewed_MACPF_domain-containing_protein_taxID_2021370_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	0.081	49	22	4	52	99	12	38	2.816E+00	3.465E-01	1.341E-01	3.465E-01	0.000
F3QYX7_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A239RKU4_unreviewed_MACPF_domain-containing_protein_taxID_1945886_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.500	18	8	1	1	17	1	18	4.198E+00	2.538E-01	1.220E-01	2.035E-01	0.000
F3QYX7_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A1H6AL48_unreviewed_MACPF_domain-containing_protein_taxID_797291_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.136	22	15	1	1	18	1	22	5.271E+00	2.172E-01	9.894E-02	2.234E-01	0.000
F3QYX7_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A2D8UHC6_unreviewed_MACPF_domain-containing_protein_taxID_1960830_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	0.184	38	23	3	79	113	24	56	3.966E+00	3.016E-01	1.213E-01	1.908E-01	0.000
F3QYX7_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A1C6L6P4_unreviewed_MACPF_domain-containing_protein_taxID_162156_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	0.150	20	16	1	1	19	2	21	6.993E+00	2.959E-01	9.471E-02	2.554E-01	0.000
F3QYX7_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A1D7QJ91_unreviewed_MACPF_domain-containing_protein_taxID_430522_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.263	19	10	1	1	19	1	15	5.904E+00	2.214E-01	6.362E-02	1.990E-01	0.000
F3QYX7_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A1I5H8I4_unreviewed_MACPF_domain-containing_protein_taxID_1881041_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	0.063	47	25	3	45	91	17	44	5.579E+00	3.241E-01	1.539E-01	2.842E-01	0.000
F3QYX7_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A412IFK8_unreviewed_MACPF_domain-containing_protein_taxID_246787_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.277	18	11	1	1	18	1	16	8.743E+00	3.180E-01	9.760E-02	2.736E-01	0.000
F3QYX7_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A414BLZ8_unreviewed_MACPF_domain-containing_protein_taxID_820_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.241	29	20	1	1	27	1	29	7.823E+00	2.624E-01	1.385E-01	2.624E-01	0.000
F3QYX7_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A415DFG1_unreviewed_MACPF_domain-containing_protein_taxID_821_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.269	26	19	0	1	26	1	26	9.759E+00	3.613E-01	1.614E-01	2.594E-01	0.000
F3QYX7_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A497Y790_unreviewed_MAC_Perforin_domain-containing_protein_taxID_475253_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.227	22	17	0	1	22	1	22	9.759E+00	2.489E-01	1.242E-01	2.759E-01	0.000
F3QYX7_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A7W8YPA1_unreviewed_MACPF_domain-containing_protein_taxID_188932_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.153	26	15	1	1	19	1	26	9.239E+00	2.874E-01	1.054E-01	2.820E-01	0.000
F3QYX7_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A2N3IDJ8_unreviewed_MACPF_domain-containing_protein_taxID_1940525_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.263	19	12	1	1	19	1	17	8.272E+00	1.963E-01	7.579E-02	1.218E-01	0.000
F3QYX7_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A9E6ZPU1_unreviewed_MACPF_domain-containing_protein_taxID_2926907_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.108	46	32	3	28	70	21	60	4.705E+00	1.776E-01	1.091E-01	1.317E-01	0.000
F3QYX7_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A396BWT2_unreviewed_MACPF_domain-containing_protein_taxID_817_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.236	38	25	3	1	37	1	35	8.272E+00	2.004E-01	9.579E-02	1.810E-01	0.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	1.000	118	0	0	1	118	1	118	2.233E-25	1.000E+00	1.000E+00	1.000E+00	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A1Q6EE04_unreviewed_MACPF_domain-containing_protein_taxID_1897040_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.314	108	67	4	13	118	16	118	1.849E-11	7.395E-01	6.819E-01	6.819E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A642PY68_unreviewed_MACPF_domain-containing_protein_taxID_246787_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.278	122	83	3	1	118	1	121	2.444E-11	7.296E-01	7.296E-01	7.124E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7C6M2R1_unreviewed_MACPF_domain-containing_protein_taxID_2030927_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.288	125	76	6	1	118	1	119	4.039E-11	6.699E-01	6.699E-01	6.648E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A9D1UZM0_unreviewed_MACPF_domain-containing_protein_taxID_2838706_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.191	120	86	5	1	118	1	111	2.851E-10	7.234E-01	6.826E-01	7.234E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A9D9QF04_unreviewed_MACPF_domain-containing_protein_taxID_2030927_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.229	122	82	4	1	114	1	118	3.371E-10	7.142E-01	7.142E-01	7.086E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A120A4E1_unreviewed_MACPF_domain-containing_protein_taxID_246787_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.242	128	85	7	1	118	1	126	7.788E-10	7.223E-01	7.223E-01	6.792E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	E6SR76_unreviewed_Membrane_attack_complex_component_perforin__MACPF__domain_protein_taxID_693979_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.219	105	75	3	15	118	9	107	1.439E-09	7.265E-01	6.511E-01	7.138E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A108TGA0_unreviewed_MACPF_domain-containing_protein_taxID_246787_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.200	100	76	3	1	99	1	97	1.775E-08	7.988E-01	6.825E-01	7.297E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	R5N6F0_unreviewed_Membrane_attack_complex_component_perforin__MACPF__domain_protein_taxID_1262735_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.146	116	91	4	4	118	2	110	5.496E-09	7.152E-01	6.694E-01	7.152E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A120A4D7_unreviewed_MACPF_domain-containing_protein_taxID_246787_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.169	106	79	3	15	117	8	107	5.496E-09	7.140E-01	6.462E-01	7.079E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7X8F550_unreviewed_MACPF_domain-containing_protein_taxID_2030927_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.196	107	76	4	15	118	10	109	9.606E-09	7.172E-01	6.532E-01	7.046E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	R5MLW8_unreviewed_MACPF_domain-containing_protein_taxID_1262735_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.165	103	82	2	18	118	16	116	9.606E-09	7.426E-01	6.567E-01	6.670E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A413HA14_unreviewed_MACPF_domain-containing_protein_taxID_871324_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.175	120	83	4	1	117	1	107	1.074E-08	7.096E-01	6.476E-01	7.096E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A412IL13_unreviewed_MACPF_domain-containing_protein_taxID_246787_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.158	120	85	4	1	117	1	107	1.270E-08	7.106E-01	6.485E-01	7.106E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	E6SR77_unreviewed_MACPF_domain-containing_protein_taxID_693979_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.200	120	89	3	1	118	1	115	1.136E-08	6.669E-01	6.521E-01	6.669E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A108TGH1_unreviewed_MACPF_domain-containing_protein_taxID_246787_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.215	102	77	2	18	118	16	115	6.411E-08	7.452E-01	6.510E-01	6.668E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A562VL75_unreviewed_MACPF_domain-containing_protein_taxID_28119_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.209	129	79	8	1	118	1	117	4.157E-09	6.040E-01	6.040E-01	6.040E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7X8F555_unreviewed_MACPF_domain-containing_protein_taxID_2030927_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.225	93	62	5	9	100	5	88	6.063E-08	7.546E-01	6.064E-01	6.524E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A9D1UZP6_unreviewed_MACPF_domain-containing_protein_taxID_2838706_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.169	118	93	2	1	118	1	113	2.775E-08	6.473E-01	6.274E-01	6.473E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7C6M164_unreviewed_MACPF_domain-containing_protein_taxID_2030927_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	0.154	110	84	3	15	118	9	115	1.060E-07	7.023E-01	6.575E-01	6.628E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A3G9DPV2_unreviewed_MACPF_domain-containing_protein_taxID_1978337_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.137	109	85	3	15	118	9	113	1.325E-07	6.959E-01	6.469E-01	6.520E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7X8F5L4_unreviewed_MACPF_domain-containing_protein_taxID_2030927_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.144	118	85	4	1	118	1	102	2.190E-07	7.061E-01	6.177E-01	7.061E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	R5N6F5_unreviewed_MACPF_domain-containing_protein_taxID_1262735_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.184	114	82	6	1	113	1	104	1.958E-07	7.089E-01	6.361E-01	7.089E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A108TDY5_unreviewed_MACPF_domain-containing_protein_taxID_246787_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	0.169	124	84	5	1	106	1	123	1.185E-07	6.524E-01	6.524E-01	5.878E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A9D1UZQ7_unreviewed_MACPF_domain-containing_protein_taxID_2838706_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.168	101	75	2	18	118	12	103	4.279E-07	7.126E-01	6.178E-01	6.999E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A412RYA5_unreviewed_MACPF_domain-containing_protein_taxID_246787_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.146	116	82	4	1	100	1	115	5.734E-08	6.197E-01	6.100E-01	5.578E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	E6SR78_unreviewed_MACPF_domain-containing_protein_taxID_693979_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.151	119	84	6	1	118	1	103	4.047E-07	6.990E-01	6.174E-01	6.990E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A1Q6EDY6_unreviewed_BACON_domain-containing_protein_taxID_1897040_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.148	101	79	3	22	118	21	118	3.237E-07	7.139E-01	6.192E-01	6.144E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A1H0IJU1_unreviewed_MACPF_domain-containing_protein_taxID_2913614_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.152	125	94	3	1	118	1	120	2.738E-07	6.367E-01	6.367E-01	6.274E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A316MT16_unreviewed_MACPF_domain-containing_protein_taxID_2030927_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.136	125	95	4	2	116	1	122	2.448E-07	6.245E-01	6.245E-01	6.071E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A413HAA6_unreviewed_MACPF_domain-containing_protein_taxID_871324_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.243	115	73	7	10	118	15	121	7.072E-07	6.583E-01	6.428E-01	6.285E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A9D5QP56_unreviewed_MACPF_domain-containing_protein_taxID_2030927_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.130	115	85	5	15	116	11	123	4.047E-07	6.286E-01	6.145E-01	5.926E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A3P2ACT2_unreviewed_BACON_domain-containing_protein_taxID_28113_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.168	113	79	6	15	118	10	116	9.887E-07	6.444E-01	6.198E-01	5.970E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A412RYB1_unreviewed_MACPF_domain-containing_protein_taxID_246787_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.192	125	85	8	1	113	1	121	5.982E-07	6.223E-01	6.223E-01	6.078E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A108TGA1_unreviewed_MACPF_domain-containing_protein_taxID_246787_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.102	127	92	6	1	108	1	124	1.185E-07	5.668E-01	5.668E-01	5.172E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A9D5S5T9_unreviewed_MACPF_domain-containing_protein_taxID_59823_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.134	119	84	4	1	116	11	113	6.688E-07	5.990E-01	5.990E-01	5.676E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A413HAP3_unreviewed_MACPF_domain-containing_protein_taxID_871324_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.153	117	80	5	1	99	1	116	7.478E-07	6.088E-01	6.041E-01	5.444E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A316MMH4_unreviewed_MACPF_domain-containing_protein_taxID_2030927_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.129	116	86	4	15	116	9	123	1.827E-06	6.405E-01	6.307E-01	6.088E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A562VL18_unreviewed_BACON_domain-containing_protein_taxID_28119_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.148	94	67	5	15	99	10	99	6.977E-06	7.345E-01	5.977E-01	5.756E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A413HA13_unreviewed_MACPF_domain-containing_protein_taxID_871324_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.149	107	79	4	1	99	12	114	2.043E-06	6.314E-01	5.776E-01	5.290E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	F3QYX7_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.176	125	84	7	1	118	1	113	2.554E-06	5.610E-01	5.401E-01	5.610E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A1Q6EDZ3_unreviewed_MACPF_domain-containing_protein_taxID_1897040_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.168	119	81	7	1	117	2	104	1.031E-05	5.548E-01	4.956E-01	5.548E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7C6M297_unreviewed_MACPF_domain-containing_protein_taxID_2030927_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.217	101	61	8	20	118	21	105	1.091E-05	5.222E-01	4.547E-01	4.917E-01	1.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A5C6KE48_unreviewed_MACPF_domain-containing_protein_taxID_823_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.057	105	89	6	19	118	26	125	2.288E-02	4.748E-01	4.383E-01	4.208E-01	0.632
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A1Y4ILV7_unreviewed_MACPF_domain-containing_protein_taxID_823_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.078	76	69	1	43	117	50	125	1.464E-02	4.442E-01	3.240E-01	3.099E-01	0.569
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A6M0CRU9_unreviewed_MACPF_domain-containing_protein_taxID_1481457_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.040	98	57	9	18	100	4	79	9.117E-01	2.386E-01	2.082E-01	2.348E-01	0.009
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7W8ZN62_unreviewed_MACPF_domain-containing_protein_taxID_188932_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	0.142	21	18	0	77	97	31	51	1.992E+00	3.629E-01	1.060E-01	1.670E-01	0.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A9E3K7K4_unreviewed_MACPF_domain-containing_protein_taxID_2202734_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.069	129	84	10	2	117	9	114	2.784E+00	2.282E-01	2.269E-01	2.282E-01	0.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A3G6U0S3_unreviewed_MACPF_domain-containing_protein_taxID_1241978_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.214	14	11	0	104	117	20	33	7.559E+00	2.760E-01	8.114E-02	1.906E-01	0.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A1K2ITV6_unreviewed_MACPF_domain-containing_protein_taxID_1612149_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.272	11	8	0	107	117	19	29	9.905E+00	3.303E-01	7.761E-02	2.029E-01	0.000
F3QYX8_unreviewed_MACPF_domain-containing_protein_taxID_762982_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A1I5H8I4_unreviewed_MACPF_domain-containing_protein_taxID_1881041_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	0.095	42	23	2	77	118	29	55	8.898E+00	2.719E-01	1.110E-01	2.191E-01	0.000
